SSC_NAME16	IndigenousStatus	persons
Arumbera	Non-indigenous	73
Arumbera	Torres Strait Islander	0
Atitjere	Aboriginal	173
Atitjere	Both Aboriginal & Torres Strait Islander	0
Atitjere	Non-indigenous	51
Atitjere	Torres Strait Islander	0
Baines	Aboriginal	152
Baines	Both Aboriginal & Torres Strait Islander	0
Baines	Non-indigenous	97
Baines	Torres Strait Islander	0
Bakewell	Aboriginal	300
Bakewell	Both Aboriginal & Torres Strait Islander	19
Bakewell	Non-indigenous	2733
Bakewell	Torres Strait Islander	17
Barunga	Aboriginal	317
Barunga	Both Aboriginal & Torres Strait Islander	5
Barunga	Non-indigenous	38
Barunga	Torres Strait Islander	3
Batchelor	Aboriginal	157
Batchelor	Both Aboriginal & Torres Strait Islander	15
Batchelor	Non-indigenous	332
Batchelor	Torres Strait Islander	3
Bayview (NT)	Aboriginal	47
Bayview (NT)	Both Aboriginal & Torres Strait Islander	3
Bayview (NT)	Non-indigenous	1633
Bayview (NT)	Torres Strait Islander	0
Bees Creek	Aboriginal	55
Bees Creek	Both Aboriginal & Torres Strait Islander	5
Bees Creek	Non-indigenous	778
Bees Creek	Torres Strait Islander	0
Bellamack	Aboriginal	150
Bellamack	Both Aboriginal & Torres Strait Islander	20
Bellamack	Non-indigenous	2277
Bellamack	Torres Strait Islander	11
Belyuen	Aboriginal	157
Belyuen	Both Aboriginal & Torres Strait Islander	3
Belyuen	Non-indigenous	4
Belyuen	Torres Strait Islander	0
Berrimah	Aboriginal	289
Berrimah	Both Aboriginal & Torres Strait Islander	8
Berrimah	Non-indigenous	492
Berrimah	Torres Strait Islander	0
Berry Springs	Aboriginal	72
Berry Springs	Both Aboriginal & Torres Strait Islander	4
Berry Springs	Non-indigenous	739
Berry Springs	Torres Strait Islander	3
Beswick	Aboriginal	513
Beswick	Both Aboriginal & Torres Strait Islander	0
Beswick	Non-indigenous	18
Beswick	Torres Strait Islander	0
Beswick Creek	Aboriginal	0
Beswick Creek	Both Aboriginal & Torres Strait Islander	0
Beswick Creek	Non-indigenous	3
Beswick Creek	Torres Strait Islander	0
Binjari	Aboriginal	190
Binjari	Both Aboriginal & Torres Strait Islander	0
Binjari	Non-indigenous	0
Binjari	Torres Strait Islander	0
Birdum	Aboriginal	4
Birdum	Both Aboriginal & Torres Strait Islander	0
Birdum	Non-indigenous	82
Birdum	Torres Strait Islander	0
Black Jungle	Aboriginal	0
Black Jungle	Both Aboriginal & Torres Strait Islander	0
Black Jungle	Non-indigenous	0
Black Jungle	Torres Strait Islander	0
Blackmore	Aboriginal	0
Blackmore	Both Aboriginal & Torres Strait Islander	0
Blackmore	Non-indigenous	35
Blackmore	Torres Strait Islander	6
Borroloola	Aboriginal	644
Borroloola	Both Aboriginal & Torres Strait Islander	18
Borroloola	Non-indigenous	204
Borroloola	Torres Strait Islander	5
Bradshaw	Aboriginal	26
Bradshaw	Both Aboriginal & Torres Strait Islander	0
Bradshaw	Non-indigenous	47
Bradshaw	Torres Strait Islander	0
Braitling	Aboriginal	536
Braitling	Both Aboriginal & Torres Strait Islander	0
Braitling	Non-indigenous	2607
Braitling	Torres Strait Islander	6
Brinkin	Aboriginal	22
Brinkin	Both Aboriginal & Torres Strait Islander	10
Brinkin	Non-indigenous	1229
Brinkin	Torres Strait Islander	7
Buchanan (NT)	Aboriginal	9
Buchanan (NT)	Both Aboriginal & Torres Strait Islander	0
Buchanan (NT)	Non-indigenous	46
Buchanan (NT)	Torres Strait Islander	0
Buffalo Creek	Aboriginal	0
Buffalo Creek	Both Aboriginal & Torres Strait Islander	0
Buffalo Creek	Non-indigenous	0
Buffalo Creek	Torres Strait Islander	0
Bulman Weemol	Aboriginal	255
Bulman Weemol	Both Aboriginal & Torres Strait Islander	4
Bulman Weemol	Non-indigenous	21
Bulman Weemol	Torres Strait Islander	0
Burrundie	Aboriginal	3
Burrundie	Both Aboriginal & Torres Strait Islander	0
Burrundie	Non-indigenous	32
Burrundie	Torres Strait Islander	0
Burt Plain	Aboriginal	214
Burt Plain	Both Aboriginal & Torres Strait Islander	0
Burt Plain	Non-indigenous	36
Burt Plain	Torres Strait Islander	0
Bynoe	Aboriginal	3
Bynoe	Both Aboriginal & Torres Strait Islander	0
Bynoe	Non-indigenous	93
Bynoe	Torres Strait Islander	0
Bynoe Harbour	Aboriginal	0
Bynoe Harbour	Both Aboriginal & Torres Strait Islander	0
Bynoe Harbour	Non-indigenous	0
Bynoe Harbour	Torres Strait Islander	0
Calvert (NT)	Aboriginal	30
Calvert (NT)	Both Aboriginal & Torres Strait Islander	0
Calvert (NT)	Non-indigenous	24
Calvert (NT)	Torres Strait Islander	0
Camp Creek (NT)	Aboriginal	0
Camp Creek (NT)	Both Aboriginal & Torres Strait Islander	0
Camp Creek (NT)	Non-indigenous	0
Camp Creek (NT)	Torres Strait Islander	0
Canteen Creek	Aboriginal	175
Canteen Creek	Both Aboriginal & Torres Strait Islander	0
Canteen Creek	Non-indigenous	9
Canteen Creek	Torres Strait Islander	0
Casuarina (NT)	Aboriginal	11
Casuarina (NT)	Both Aboriginal & Torres Strait Islander	0
Casuarina (NT)	Non-indigenous	320
Casuarina (NT)	Torres Strait Islander	0
Channel Island	Aboriginal	0
Channel Island	Both Aboriginal & Torres Strait Islander	0
Channel Island	Non-indigenous	4
Channel Island	Torres Strait Islander	0
Charles Darwin	Aboriginal	0
Charles Darwin	Both Aboriginal & Torres Strait Islander	0
Charles Darwin	Non-indigenous	0
Charles Darwin	Torres Strait Islander	0
Charlotte	Aboriginal	0
Charlotte	Both Aboriginal & Torres Strait Islander	0
Charlotte	Non-indigenous	18
Charlotte	Torres Strait Islander	0
Chilla Well	Aboriginal	0
Chilla Well	Both Aboriginal & Torres Strait Islander	0
Chilla Well	Non-indigenous	0
Chilla Well	Torres Strait Islander	0
Ciccone	Aboriginal	97
Ciccone	Both Aboriginal & Torres Strait Islander	3
Ciccone	Non-indigenous	155
Ciccone	Torres Strait Islander	0
Claravale	Aboriginal	0
Claravale	Both Aboriginal & Torres Strait Islander	0
Claravale	Non-indigenous	10
Claravale	Torres Strait Islander	0
Cobourg	Aboriginal	25
Cobourg	Both Aboriginal & Torres Strait Islander	0
Cobourg	Non-indigenous	8
Cobourg	Torres Strait Islander	0
Coconut Grove	Aboriginal	240
Coconut Grove	Both Aboriginal & Torres Strait Islander	15
Coconut Grove	Non-indigenous	2782
Coconut Grove	Torres Strait Islander	13
Collett Creek	Aboriginal	0
Collett Creek	Both Aboriginal & Torres Strait Islander	0
Collett Creek	Non-indigenous	4
Collett Creek	Torres Strait Islander	0
Connellan	Aboriginal	37
Connellan	Both Aboriginal & Torres Strait Islander	0
Connellan	Non-indigenous	363
Connellan	Torres Strait Islander	0
Coolalinga	Aboriginal	44
Coolalinga	Both Aboriginal & Torres Strait Islander	3
Coolalinga	Non-indigenous	497
Coolalinga	Torres Strait Islander	4
Coomalie Creek	Aboriginal	0
Coomalie Creek	Both Aboriginal & Torres Strait Islander	0
Coomalie Creek	Non-indigenous	20
Coomalie Creek	Torres Strait Islander	0
Coonawarra (NT)	Aboriginal	0
Coonawarra (NT)	Both Aboriginal & Torres Strait Islander	0
Coonawarra (NT)	Non-indigenous	78
Coonawarra (NT)	Torres Strait Islander	0
Cossack (NT)	Aboriginal	251
Cossack (NT)	Both Aboriginal & Torres Strait Islander	3
Cossack (NT)	Non-indigenous	969
Cossack (NT)	Torres Strait Islander	0
Costello	Aboriginal	6
Costello	Both Aboriginal & Torres Strait Islander	0
Costello	Non-indigenous	6
Costello	Torres Strait Islander	0
Cox Peninsula	Aboriginal	3
Cox Peninsula	Both Aboriginal & Torres Strait Islander	0
Cox Peninsula	Non-indigenous	12
Cox Peninsula	Torres Strait Islander	0
Creswell	Aboriginal	0
Creswell	Both Aboriginal & Torres Strait Islander	0
Creswell	Non-indigenous	45
Creswell	Torres Strait Islander	0
Daguragu	Aboriginal	226
Daguragu	Both Aboriginal & Torres Strait Islander	0
Daguragu	Non-indigenous	13
Daguragu	Torres Strait Islander	3
Daly	Aboriginal	0
Daly	Both Aboriginal & Torres Strait Islander	0
Daly	Non-indigenous	0
Daly	Torres Strait Islander	0
Daly River	Aboriginal	49
Daly River	Both Aboriginal & Torres Strait Islander	0
Daly River	Non-indigenous	78
Daly River	Torres Strait Islander	0
Daly Waters	Aboriginal	0
Daly Waters	Both Aboriginal & Torres Strait Islander	0
Daly Waters	Non-indigenous	9
Daly Waters	Torres Strait Islander	0
Darwin City	Aboriginal	188
Darwin City	Both Aboriginal & Torres Strait Islander	11
Darwin City	Non-indigenous	6245
Darwin City	Torres Strait Islander	20
Darwin River	Aboriginal	42
Darwin River	Both Aboriginal & Torres Strait Islander	8
Darwin River	Non-indigenous	643
Darwin River	Torres Strait Islander	3
Darwin River Dam	Aboriginal	0
Darwin River Dam	Both Aboriginal & Torres Strait Islander	0
Darwin River Dam	Non-indigenous	5
Darwin River Dam	Torres Strait Islander	0
Davenport (NT)	Aboriginal	108
Davenport (NT)	Both Aboriginal & Torres Strait Islander	0
Davenport (NT)	Non-indigenous	70
Davenport (NT)	Torres Strait Islander	0
Delamere (NT)	Aboriginal	3
Delamere (NT)	Both Aboriginal & Torres Strait Islander	0
Delamere (NT)	Non-indigenous	34
Delamere (NT)	Torres Strait Islander	0
Desert Springs	Aboriginal	54
Desert Springs	Both Aboriginal & Torres Strait Islander	0
Desert Springs	Non-indigenous	1423
Desert Springs	Torres Strait Islander	0
Douglas-Daly	Aboriginal	6
Douglas-Daly	Both Aboriginal & Torres Strait Islander	0
Douglas-Daly	Non-indigenous	229
Douglas-Daly	Torres Strait Islander	3
Driver	Aboriginal	332
Driver	Both Aboriginal & Torres Strait Islander	31
Driver	Non-indigenous	2510
Driver	Torres Strait Islander	11
Dundee Beach	Aboriginal	11
Dundee Beach	Both Aboriginal & Torres Strait Islander	0
Dundee Beach	Non-indigenous	196
Dundee Beach	Torres Strait Islander	0
Dundee Downs	Aboriginal	4
Dundee Downs	Both Aboriginal & Torres Strait Islander	0
Dundee Downs	Non-indigenous	82
Dundee Downs	Torres Strait Islander	0
Dundee Forest	Aboriginal	3
Dundee Forest	Both Aboriginal & Torres Strait Islander	0
Dundee Forest	Non-indigenous	70
Dundee Forest	Torres Strait Islander	0
Durack (NT)	Aboriginal	159
Durack (NT)	Both Aboriginal & Torres Strait Islander	4
Durack (NT)	Non-indigenous	3371
Durack (NT)	Torres Strait Islander	3
East Arm	Aboriginal	4
East Arm	Both Aboriginal & Torres Strait Islander	0
East Arm	Non-indigenous	9
East Arm	Torres Strait Islander	0
East Arnhem	Aboriginal	970
East Arnhem	Both Aboriginal & Torres Strait Islander	18
East Arnhem	Non-indigenous	11
East Arnhem	Torres Strait Islander	5
East Point	Aboriginal	0
East Point	Both Aboriginal & Torres Strait Islander	0
East Point	Non-indigenous	14
East Point	Torres Strait Islander	0
East Side	Aboriginal	357
East Side	Both Aboriginal & Torres Strait Islander	4
East Side	Non-indigenous	2555
East Side	Torres Strait Islander	3
Eaton (NT)	Aboriginal	3
Eaton (NT)	Both Aboriginal & Torres Strait Islander	0
Eaton (NT)	Non-indigenous	210
Eaton (NT)	Torres Strait Islander	0
Edith (NT)	Aboriginal	4
Edith (NT)	Both Aboriginal & Torres Strait Islander	0
Edith (NT)	Non-indigenous	182
Edith (NT)	Torres Strait Islander	0
Elliott (NT)	Aboriginal	295
Elliott (NT)	Both Aboriginal & Torres Strait Islander	3
Elliott (NT)	Non-indigenous	41
Elliott (NT)	Torres Strait Islander	0
Elrundie	Aboriginal	0
Elrundie	Both Aboriginal & Torres Strait Islander	0
Elrundie	Non-indigenous	0
Elrundie	Torres Strait Islander	0
Elsey	Aboriginal	9
Elsey	Both Aboriginal & Torres Strait Islander	0
Elsey	Non-indigenous	30
Elsey	Torres Strait Islander	0
Emungalan	Aboriginal	207
Emungalan	Both Aboriginal & Torres Strait Islander	0
Emungalan	Non-indigenous	95
Emungalan	Torres Strait Islander	0
Engawala	Aboriginal	140
Engawala	Both Aboriginal & Torres Strait Islander	0
Engawala	Non-indigenous	14
Engawala	Torres Strait Islander	0
Eva Valley	Aboriginal	6
Eva Valley	Both Aboriginal & Torres Strait Islander	0
Eva Valley	Non-indigenous	88
Eva Valley	Torres Strait Islander	0
Fannie Bay	Aboriginal	65
Fannie Bay	Both Aboriginal & Torres Strait Islander	5
Fannie Bay	Non-indigenous	2554
Fannie Bay	Torres Strait Islander	0
Farrar	Aboriginal	102
Farrar	Both Aboriginal & Torres Strait Islander	6
Farrar	Non-indigenous	1397
Farrar	Torres Strait Islander	13
Finke	Aboriginal	156
Finke	Both Aboriginal & Torres Strait Islander	5
Finke	Non-indigenous	31
Finke	Torres Strait Islander	0
Finniss Valley	Aboriginal	4
Finniss Valley	Both Aboriginal & Torres Strait Islander	0
Finniss Valley	Non-indigenous	60
Finniss Valley	Torres Strait Islander	0
Florina	Aboriginal	10
Florina	Both Aboriginal & Torres Strait Islander	0
Florina	Non-indigenous	87
Florina	Torres Strait Islander	0
Fly Creek	Aboriginal	3
Fly Creek	Both Aboriginal & Torres Strait Islander	3
Fly Creek	Non-indigenous	160
Fly Creek	Torres Strait Islander	0
Flying Fox (NT)	Aboriginal	3
Flying Fox (NT)	Both Aboriginal & Torres Strait Islander	0
Flying Fox (NT)	Non-indigenous	45
Flying Fox (NT)	Torres Strait Islander	0
Flynn (NT)	Aboriginal	104
Flynn (NT)	Both Aboriginal & Torres Strait Islander	0
Flynn (NT)	Non-indigenous	-1
Flynn (NT)	Torres Strait Islander	0
Freds Pass	Aboriginal	0
Freds Pass	Both Aboriginal & Torres Strait Islander	0
Freds Pass	Non-indigenous	24
Freds Pass	Torres Strait Islander	0
Galiwinku	Aboriginal	2037
Galiwinku	Both Aboriginal & Torres Strait Islander	33
Galiwinku	Non-indigenous	136
Galiwinku	Torres Strait Islander	0
Gapuwiyak	Aboriginal	812
Gapuwiyak	Both Aboriginal & Torres Strait Islander	54
Gapuwiyak	Non-indigenous	54
Gapuwiyak	Torres Strait Islander	3
Ghan	Aboriginal	30
Ghan	Both Aboriginal & Torres Strait Islander	0
Ghan	Non-indigenous	94
Ghan	Torres Strait Islander	0
Gillen	Aboriginal	659
Gillen	Both Aboriginal & Torres Strait Islander	13
Gillen	Non-indigenous	3600
Gillen	Torres Strait Islander	6
Girraween (NT)	Aboriginal	97
Girraween (NT)	Both Aboriginal & Torres Strait Islander	12
Girraween (NT)	Non-indigenous	1527
Girraween (NT)	Torres Strait Islander	5
Glyde Point	Aboriginal	0
Glyde Point	Both Aboriginal & Torres Strait Islander	0
Glyde Point	Non-indigenous	0
Glyde Point	Torres Strait Islander	0
Gray (NT)	Aboriginal	484
Gray (NT)	Both Aboriginal & Torres Strait Islander	25
Gray (NT)	Non-indigenous	2743
Gray (NT)	Torres Strait Islander	36
Gregory (NT)	Aboriginal	58
Gregory (NT)	Both Aboriginal & Torres Strait Islander	0
Gregory (NT)	Non-indigenous	17
Gregory (NT)	Torres Strait Islander	0
Gulung Mardrulk	Aboriginal	0
Gulung Mardrulk	Both Aboriginal & Torres Strait Islander	0
Gulung Mardrulk	Non-indigenous	3
Gulung Mardrulk	Torres Strait Islander	0
Gunbalanya	Aboriginal	985
Gunbalanya	Both Aboriginal & Torres Strait Islander	3
Gunbalanya	Non-indigenous	125
Gunbalanya	Torres Strait Islander	3
Gunn	Aboriginal	162
Gunn	Both Aboriginal & Torres Strait Islander	22
Gunn	Non-indigenous	2472
Gunn	Torres Strait Islander	8
Gunn Point	Aboriginal	0
Gunn Point	Both Aboriginal & Torres Strait Islander	0
Gunn Point	Non-indigenous	4
Gunn Point	Torres Strait Islander	0
Gunyangara	Aboriginal	212
Gunyangara	Both Aboriginal & Torres Strait Islander	0
Gunyangara	Non-indigenous	25
Gunyangara	Torres Strait Islander	3
Gurindji	Aboriginal	3
Gurindji	Both Aboriginal & Torres Strait Islander	0
Gurindji	Non-indigenous	14
Gurindji	Torres Strait Islander	0
Haasts Bluff	Aboriginal	119
Haasts Bluff	Both Aboriginal & Torres Strait Islander	0
Haasts Bluff	Non-indigenous	19
Haasts Bluff	Torres Strait Islander	0
Hale	Aboriginal	52
Hale	Both Aboriginal & Torres Strait Islander	0
Hale	Non-indigenous	27
Hale	Torres Strait Islander	0
Hart (NT)	Aboriginal	107
Hart (NT)	Both Aboriginal & Torres Strait Islander	3
Hart (NT)	Non-indigenous	59
Hart (NT)	Torres Strait Islander	0
Herbert	Aboriginal	107
Herbert	Both Aboriginal & Torres Strait Islander	13
Herbert	Non-indigenous	1607
Herbert	Torres Strait Islander	3
Hermannsburg	Aboriginal	535
Hermannsburg	Both Aboriginal & Torres Strait Islander	4
Hermannsburg	Non-indigenous	66
Hermannsburg	Torres Strait Islander	0
Hidden Valley (NT)	Aboriginal	0
Hidden Valley (NT)	Both Aboriginal & Torres Strait Islander	0
Hidden Valley (NT)	Non-indigenous	0
Hidden Valley (NT)	Torres Strait Islander	0
Holmes	Aboriginal	0
Holmes	Both Aboriginal & Torres Strait Islander	0
Holmes	Non-indigenous	0
Holmes	Torres Strait Islander	0
Holtze	Aboriginal	793
Holtze	Both Aboriginal & Torres Strait Islander	6
Holtze	Non-indigenous	1005
Holtze	Torres Strait Islander	6
Hotham	Aboriginal	0
Hotham	Both Aboriginal & Torres Strait Islander	0
Hotham	Non-indigenous	0
Hotham	Torres Strait Islander	0
Howard Springs	Aboriginal	194
Howard Springs	Both Aboriginal & Torres Strait Islander	7
Howard Springs	Non-indigenous	4918
Howard Springs	Torres Strait Islander	13
Hugh	Aboriginal	680
Hugh	Both Aboriginal & Torres Strait Islander	3
Hugh	Non-indigenous	182
Hugh	Torres Strait Islander	0
Hughes (NT)	Aboriginal	3
Hughes (NT)	Both Aboriginal & Torres Strait Islander	0
Hughes (NT)	Non-indigenous	67
Hughes (NT)	Torres Strait Islander	0
Humpty Doo	Aboriginal	266
Humpty Doo	Both Aboriginal & Torres Strait Islander	28
Humpty Doo	Non-indigenous	4070
Humpty Doo	Torres Strait Islander	16
Ilparpa	Aboriginal	95
Ilparpa	Both Aboriginal & Torres Strait Islander	0
Ilparpa	Non-indigenous	375
Ilparpa	Torres Strait Islander	0
Imanpa	Aboriginal	138
Imanpa	Both Aboriginal & Torres Strait Islander	0
Imanpa	Non-indigenous	13
Imanpa	Torres Strait Islander	0
Irlpme	Aboriginal	0
Irlpme	Both Aboriginal & Torres Strait Islander	0
Irlpme	Non-indigenous	0
Irlpme	Torres Strait Islander	0
Jabiru	Aboriginal	251
Jabiru	Both Aboriginal & Torres Strait Islander	6
Jabiru	Non-indigenous	821
Jabiru	Torres Strait Islander	3
Jilkminggan	Aboriginal	293
Jilkminggan	Both Aboriginal & Torres Strait Islander	0
Jilkminggan	Non-indigenous	8
Jilkminggan	Torres Strait Islander	0
Jingili	Aboriginal	126
Jingili	Both Aboriginal & Torres Strait Islander	15
Jingili	Non-indigenous	1608
Jingili	Torres Strait Islander	8
Johnston	Aboriginal	233
Johnston	Both Aboriginal & Torres Strait Islander	14
Johnston	Non-indigenous	1767
Johnston	Torres Strait Islander	13
Kakadu	Aboriginal	174
Kakadu	Both Aboriginal & Torres Strait Islander	0
Kakadu	Non-indigenous	139
Kakadu	Torres Strait Islander	0
Kalkarindji	Aboriginal	282
Kalkarindji	Both Aboriginal & Torres Strait Islander	0
Kalkarindji	Non-indigenous	49
Kalkarindji	Torres Strait Islander	3
Kaltukatjara	Aboriginal	285
Kaltukatjara	Both Aboriginal & Torres Strait Islander	4
Kaltukatjara	Non-indigenous	100
Kaltukatjara	Torres Strait Islander	5
Karama	Aboriginal	590
Karama	Both Aboriginal & Torres Strait Islander	105
Karama	Non-indigenous	4209
Karama	Torres Strait Islander	40
Katherine	Aboriginal	270
Katherine	Both Aboriginal & Torres Strait Islander	12
Katherine	Non-indigenous	1203
Katherine	Torres Strait Islander	3
Katherine East	Aboriginal	639
Katherine East	Both Aboriginal & Torres Strait Islander	38
Katherine East	Non-indigenous	2420
Katherine East	Torres Strait Islander	17
Katherine South	Aboriginal	414
Katherine South	Both Aboriginal & Torres Strait Islander	7
Katherine South	Non-indigenous	1068
Katherine South	Torres Strait Islander	6
Kilgariff	Aboriginal	181
Kilgariff	Both Aboriginal & Torres Strait Islander	0
Kilgariff	Non-indigenous	168
Kilgariff	Torres Strait Islander	0
Kintore	Aboriginal	371
Kintore	Both Aboriginal & Torres Strait Islander	3
Kintore	Non-indigenous	36
Kintore	Torres Strait Islander	0
Knuckey Lagoon	Aboriginal	71
Knuckey Lagoon	Both Aboriginal & Torres Strait Islander	0
Knuckey Lagoon	Non-indigenous	342
Knuckey Lagoon	Torres Strait Islander	0
Koolpinyah	Aboriginal	0
Koolpinyah	Both Aboriginal & Torres Strait Islander	0
Koolpinyah	Non-indigenous	0
Koolpinyah	Torres Strait Islander	0
Kunparrka	Aboriginal	107
Kunparrka	Both Aboriginal & Torres Strait Islander	3
Kunparrka	Non-indigenous	2
Kunparrka	Torres Strait Islander	0
Lajamanu	Aboriginal	536
Lajamanu	Both Aboriginal & Torres Strait Islander	11
Lajamanu	Non-indigenous	59
Lajamanu	Torres Strait Islander	0
Lake Bennett	Aboriginal	11
Lake Bennett	Both Aboriginal & Torres Strait Islander	0
Lake Bennett	Non-indigenous	76
Lake Bennett	Torres Strait Islander	0
Lake Mackay	Aboriginal	0
Lake Mackay	Both Aboriginal & Torres Strait Islander	0
Lake Mackay	Non-indigenous	5
Lake Mackay	Torres Strait Islander	0
Lambells Lagoon	Aboriginal	6
Lambells Lagoon	Both Aboriginal & Torres Strait Islander	0
Lambells Lagoon	Non-indigenous	341
Lambells Lagoon	Torres Strait Islander	0
Lansdowne (NT)	Aboriginal	37
Lansdowne (NT)	Both Aboriginal & Torres Strait Islander	0
Lansdowne (NT)	Non-indigenous	470
Lansdowne (NT)	Torres Strait Islander	3
Laramba	Aboriginal	228
Laramba	Both Aboriginal & Torres Strait Islander	0
Laramba	Non-indigenous	11
Laramba	Torres Strait Islander	0
Larapinta (NT)	Aboriginal	516
Larapinta (NT)	Both Aboriginal & Torres Strait Islander	17
Larapinta (NT)	Non-indigenous	1723
Larapinta (NT)	Torres Strait Islander	11
Larrakeyah	Aboriginal	90
Larrakeyah	Both Aboriginal & Torres Strait Islander	0
Larrakeyah	Non-indigenous	3636
Larrakeyah	Torres Strait Islander	3
Larrimah	Aboriginal	0
Larrimah	Both Aboriginal & Torres Strait Islander	0
Larrimah	Non-indigenous	47
Larrimah	Torres Strait Islander	0
Leanyer	Aboriginal	252
Leanyer	Both Aboriginal & Torres Strait Islander	31
Leanyer	Non-indigenous	4280
Leanyer	Torres Strait Islander	15
Lee Point	Aboriginal	3
Lee Point	Both Aboriginal & Torres Strait Islander	0
Lee Point	Non-indigenous	91
Lee Point	Torres Strait Islander	0
Limmen	Aboriginal	4
Limmen	Both Aboriginal & Torres Strait Islander	0
Limmen	Non-indigenous	28
Limmen	Torres Strait Islander	0
Litchfield Park	Aboriginal	15
Litchfield Park	Both Aboriginal & Torres Strait Islander	0
Litchfield Park	Non-indigenous	29
Litchfield Park	Torres Strait Islander	0
Livingstone	Aboriginal	30
Livingstone	Both Aboriginal & Torres Strait Islander	3
Livingstone	Non-indigenous	419
Livingstone	Torres Strait Islander	0
Lloyd Creek	Aboriginal	4
Lloyd Creek	Both Aboriginal & Torres Strait Islander	0
Lloyd Creek	Non-indigenous	161
Lloyd Creek	Torres Strait Islander	0
Ludmilla	Aboriginal	394
Ludmilla	Both Aboriginal & Torres Strait Islander	15
Ludmilla	Non-indigenous	1331
Ludmilla	Torres Strait Islander	3
Lyons (NT)	Aboriginal	73
Lyons (NT)	Both Aboriginal & Torres Strait Islander	0
Lyons (NT)	Non-indigenous	2229
Lyons (NT)	Torres Strait Islander	0
Malak	Aboriginal	370
Malak	Both Aboriginal & Torres Strait Islander	68
Malak	Non-indigenous	2538
Malak	Torres Strait Islander	24
Manbulloo	Aboriginal	0
Manbulloo	Both Aboriginal & Torres Strait Islander	0
Manbulloo	Non-indigenous	12
Manbulloo	Torres Strait Islander	0
Mandorah	Aboriginal	0
Mandorah	Both Aboriginal & Torres Strait Islander	0
Mandorah	Non-indigenous	0
Mandorah	Torres Strait Islander	0
Maningrida	Aboriginal	2046
Maningrida	Both Aboriginal & Torres Strait Islander	17
Maningrida	Non-indigenous	245
Maningrida	Torres Strait Islander	0
Manton (NT)	Aboriginal	42
Manton (NT)	Both Aboriginal & Torres Strait Islander	0
Manton (NT)	Non-indigenous	47
Manton (NT)	Torres Strait Islander	0
Maranunga	Aboriginal	0
Maranunga	Both Aboriginal & Torres Strait Islander	0
Maranunga	Non-indigenous	0
Maranunga	Torres Strait Islander	0
Margaret River (NT)	Aboriginal	0
Margaret River (NT)	Both Aboriginal & Torres Strait Islander	0
Margaret River (NT)	Non-indigenous	10
Margaret River (NT)	Torres Strait Islander	0
Marlow Lagoon	Aboriginal	24
Marlow Lagoon	Both Aboriginal & Torres Strait Islander	0
Marlow Lagoon	Non-indigenous	694
Marlow Lagoon	Torres Strait Islander	3
Marrakai	Aboriginal	40
Marrakai	Both Aboriginal & Torres Strait Islander	0
Marrakai	Non-indigenous	477
Marrakai	Torres Strait Islander	0
Marrara	Aboriginal	54
Marrara	Both Aboriginal & Torres Strait Islander	18
Marrara	Non-indigenous	1472
Marrara	Torres Strait Islander	5
Mataranka	Aboriginal	102
Mataranka	Both Aboriginal & Torres Strait Islander	0
Mataranka	Non-indigenous	248
Mataranka	Torres Strait Islander	0
McArthur	Aboriginal	118
McArthur	Both Aboriginal & Torres Strait Islander	0
McArthur	Non-indigenous	177
McArthur	Torres Strait Islander	0
McMinns Lagoon	Aboriginal	46
McMinns Lagoon	Both Aboriginal & Torres Strait Islander	3
McMinns Lagoon	Non-indigenous	739
McMinns Lagoon	Torres Strait Islander	8
Mereenie	Aboriginal	31
Mereenie	Both Aboriginal & Torres Strait Islander	0
Mereenie	Non-indigenous	-1
Mereenie	Torres Strait Islander	0
Micket Creek	Aboriginal	0
Micket Creek	Both Aboriginal & Torres Strait Islander	0
Micket Creek	Non-indigenous	0
Micket Creek	Torres Strait Islander	0
Middle Point	Aboriginal	0
Middle Point	Both Aboriginal & Torres Strait Islander	0
Middle Point	Non-indigenous	58
Middle Point	Torres Strait Islander	0
Milikapiti	Aboriginal	362
Milikapiti	Both Aboriginal & Torres Strait Islander	9
Milikapiti	Non-indigenous	30
Milikapiti	Torres Strait Islander	0
Milingimbi	Aboriginal	1132
Milingimbi	Both Aboriginal & Torres Strait Islander	21
Milingimbi	Non-indigenous	65
Milingimbi	Torres Strait Islander	7
Millner	Aboriginal	136
Millner	Both Aboriginal & Torres Strait Islander	20
Millner	Non-indigenous	2380
Millner	Torres Strait Islander	12
Milyakburra	Aboriginal	137
Milyakburra	Both Aboriginal & Torres Strait Islander	0
Milyakburra	Non-indigenous	0
Milyakburra	Torres Strait Islander	0
Miniyeri	Aboriginal	584
Miniyeri	Both Aboriginal & Torres Strait Islander	5
Miniyeri	Non-indigenous	29
Miniyeri	Torres Strait Islander	0
Minjilang	Aboriginal	222
Minjilang	Both Aboriginal & Torres Strait Islander	0
Minjilang	Non-indigenous	25
Minjilang	Torres Strait Islander	0
Mitchell (NT)	Aboriginal	0
Mitchell (NT)	Both Aboriginal & Torres Strait Islander	0
Mitchell (NT)	Non-indigenous	0
Mitchell (NT)	Torres Strait Islander	0
Moil	Aboriginal	142
Moil	Both Aboriginal & Torres Strait Islander	16
Moil	Non-indigenous	1827
Moil	Torres Strait Islander	15
Moulden	Aboriginal	663
Moulden	Both Aboriginal & Torres Strait Islander	68
Moulden	Non-indigenous	2212
Moulden	Torres Strait Islander	16
Mount Bundey	Aboriginal	0
